"record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
1099087,"05","01","1834",70.655,34.8728,"Brasília","BRA","Brazil","15.27S","47.50W"
1099088,"06","01","1834",65.606,36.059,"Brasília","BRA","Brazil","15.27S","47.50W"
1099089,"07","01","1834",67.4834,35.0654,"Brasília","BRA","Brazil","15.27S","47.50W"
1099090,"08","01","1834",68.9432,34.5668,"Brasília","BRA","Brazil","15.27S","47.50W"
1099091,"09","01","1834",72.6836,36.0428,"Brasília","BRA","Brazil","15.27S","47.50W"
1099092,"10","01","1834",71.4452,34.6784,"Brasília","BRA","Brazil","15.27S","47.50W"
1099093,"11","01","1834",71.2652,36.1508,"Brasília","BRA","Brazil","15.27S","47.50W"
1099094,"12","01","1834",71.6468,34.817,"Brasília","BRA","Brazil","15.27S","47.50W"
1099095,"01","01","1835",72.3002,34.934,"Brasília","BRA","Brazil","15.27S","47.50W"
1099096,"02","01","1835",72.4172,35.609,"Brasília","BRA","Brazil","15.27S","47.50W"
1099097,"03","01","1835",69.2942,35.42,"Brasília","BRA","Brazil","15.27S","47.50W"
1099098,"04","01","1835",69.278,35.7188,"Brasília","BRA","Brazil","15.27S","47.50W"
1099099,"05","01","1835",67.4924,34.439,"Brasília","BRA","Brazil","15.27S","47.50W"
1099100,"06","01","1835",65.372,35.1914,"Brasília","BRA","Brazil","15.27S","47.50W"
1099101,"07","01","1835",66.4754,35.7116,"Brasília","BRA","Brazil","15.27S","47.50W"
1099102,"08","01","1835",68.6786,35.1122,"Brasília","BRA","Brazil","15.27S","47.50W"
1099103,"09","01","1835",69.0584,34.6118,"Brasília","BRA","Brazil","15.27S","47.50W"
1099104,"10","01","1835",70.835,34.448,"Brasília","BRA","Brazil","15.27S","47.50W"
1099105,"11","01","1835",69.3734,35.2094,"Brasília","BRA","Brazil","15.27S","47.50W"
1099106,"12","01","1835",68.2682,34.8458,"Brasília","BRA","Brazil","15.27S","47.50W"
1099107,"01","01","1836",71.5568,34.2536,"Brasília","BRA","Brazil","15.27S","47.50W"
1099108,"02","01","1836",72.0536,35.1914,"Brasília","BRA","Brazil","15.27S","47.50W"
1099109,"03","01","1836",72.275,34.2734,"Brasília","BRA","Brazil","15.27S","47.50W"
1099110,"04","01","1836",68.6786,34.547,"Brasília","BRA","Brazil","15.27S","47.50W"
1099111,"05","01","1836",66.7544,34.5506,"Brasília","BRA","Brazil","15.27S","47.50W"
1099112,"06","01","1836",65.9264,34.5092,"Brasília","BRA","Brazil","15.27S","47.50W"
1099113,"07","01","1836",67.5014,35.7962,"Brasília","BRA","Brazil","15.27S","47.50W"
1099114,"08","01","1836",69.485,35.9438,"Brasília","BRA","Brazil","15.27S","47.50W"
1099115,"09","01","1836",69.9692,35.4398,"Brasília","BRA","Brazil","15.27S","47.50W"
1099116,"10","01","1836",71.4956,38.4854,"Brasília","BRA","Brazil","15.27S","47.50W"
1099117,"11","01","1836",69.1934,35.0186,"Brasília","BRA","Brazil","15.27S","47.50W"
1099118,"12","01","1836",70.5974,35.7998,"Brasília","BRA","Brazil","15.27S","47.50W"
1099119,"01","01","1837",71.4956,35.357,"Brasília","BRA","Brazil","15.27S","47.50W"
1099120,"02","01","1837",70.493,35.8646,"Brasília","BRA","Brazil","15.27S","47.50W"
1099121,"03","01","1837",68.6768,35.006,"Brasília","BRA","Brazil","15.27S","47.50W"
1099122,"04","01","1837",67.6994,34.475,"Brasília","BRA","Brazil","15.27S","47.50W"
1099123,"05","01","1837",67.5122,34.9664,"Brasília","BRA","Brazil","15.27S","47.50W"
1099124,"06","01","1837",64.3604,35.6378,"Brasília","BRA","Brazil","15.27S","47.50W"
1099125,"07","01","1837",65.5934,34.5722,"Brasília","BRA","Brazil","15.27S","47.50W"
1099126,"08","01","1837",68.7704,34.25,"Brasília","BRA","Brazil","15.27S","47.50W"
1099127,"09","01","1837",71.006,34.5884,"Brasília","BRA","Brazil","15.27S","47.50W"
1099128,"10","01","1837",71.1698,35.9366,"Brasília","BRA","Brazil","15.27S","47.50W"
1099129,"11","01","1837",69.746,35.5676,"Brasília","BRA","Brazil","15.27S","47.50W"
1099130,"12","01","1837",69.7388,37.4576,"Brasília","BRA","Brazil","15.27S","47.50W"
1099131,"01","01","1838",68.2628,36.1202,NA,"",NA,"15.27S","47.50W"
1099132,"02","01","1838",70.1258,34.7252,"Brasília","BRA","Brazil","15.27S","47.50W"
1099133,"03","01","1838",69.008,34.7954,"Brasília","BRA","Brazil","15.27S","47.50W"
1099134,"04","01","1838",69.4166,34.358,"Brasília","BRA","Brazil","15.27S","47.50W"
1099135,"05","01","1838",66.83,34.2968,"Brasília","BRA","Brazil","15.27S","47.50W"
1099136,"06","01","1838",66.6572,34.781,"Brasília","BRA","Brazil","15.27S","47.50W"
1099137,"07","01","1838",67.4996,36.9464,"Brasília","BRA","Brazil","15.27S","47.50W"
1099138,"08","01","1838",68.5346,36.5594,"Brasília","BRA","Brazil","15.27S","47.50W"
1099139,"09","01","1838",71.6774,34.5308,"Brasília","BRA","Brazil","15.27S","47.50W"
1099140,"10","01","1838",72.4118,37.1588,"Brasília","BRA","Brazil","15.27S","47.50W"
1099141,"11","01","1838",70.3886,35.7386,"Brasília","BRA","Brazil","15.27S","47.50W"
1099142,"12","01","1838",71.267,36.1904,"Brasília","BRA","Brazil","15.27S","47.50W"
1099143,"01","01","1839",71.1842,34.9412,"Brasília","BRA","Brazil","15.27S","47.50W"
1099144,"02","01","1839",72.0572,35.6324,"Brasília","BRA","Brazil","15.27S","47.50W"
1099145,"03","01","1839",68.3924,34.7954,"Brasília","BRA","Brazil","15.27S","47.50W"
1099146,"04","01","1839",70.3058,34.862,"Brasília","BRA","Brazil","15.27S","47.50W"
1099147,"05","01","1839",68.3528,34.106,"Brasília","BRA","Brazil","15.27S","47.50W"
1099148,"06","01","1839",66.191,34.2842,"Brasília","BRA","Brazil","15.27S","47.50W"
1099149,"07","01","1839",66.299,36.8042,"Brasília","BRA","Brazil","15.27S","47.50W"
1099150,"08","01","1839",69.53,35.4452,"Brasília","BRA","Brazil","15.27S","47.50W"
1099151,"09","01","1839",70.4192,34.6388,"Brasília","BRA","Brazil","15.27S","47.50W"
1099152,"10","01","1839",70.538,35.4812,"Brasília","BRA","Brazil","15.27S","47.50W"
1099153,"11","01","1839",68.828,35.2922,"Brasília","BRA","Brazil","15.27S","47.50W"
1099154,"12","01","1839",68.8388,35.6612,"Brasília","BRA","Brazil","15.27S","47.50W"
1099155,"01","01","1840",72.0158,34.7648,"Brasília","BRA","Brazil","15.27S","47.50W"
1099156,"02","01","1840",71.627,35.6396,"Brasília","BRA","Brazil","15.27S","47.50W"
1099157,"03","01","1840",68.9216,34.2356,"Brasília","BRA","Brazil","15.27S","47.50W"
1099158,"04","01","1840",70.2032,35.3804,"Brasília","BRA","Brazil","15.27S","47.50W"
1099159,"05","01","1840",69.8738,34.799,"Brasília","BRA","Brazil","15.27S","47.50W"
1099160,"06","01","1840",67.2962,34.6406,"Brasília","BRA","Brazil","15.27S","47.50W"
1099161,"07","01","1840",67.3844,34.5362,"Brasília","BRA","Brazil","15.27S","47.50W"
1099162,"08","01","1840",68.2394,34.4714,"Brasília","BRA","Brazil","15.27S","47.50W"
1099163,"09","01","1840",71.96,34.5848,"Brasília","BRA","Brazil","15.27S","47.50W"
1099164,"10","01","1840",72.3974,36.0986,"Brasília","BRA","Brazil","15.27S","47.50W"
1099165,"11","01","1840",70.3112,36.7916,"Brasília","BRA","Brazil","15.27S","47.50W"
1099166,"12","01","1840",70.9412,35.8898,"Brasília","BRA","Brazil","15.27S","47.50W"
1099167,"01","01","1841",70.3598,35.2886,NA,"",NA,"15.27S","47.50W"
1099168,"02","01","1841",70.5164,34.502,"Brasília","BRA","Brazil","15.27S","47.50W"
1099169,"03","01","1841",70.9214,37.8266,"Brasília","BRA","Brazil","15.27S","47.50W"
1099170,"04","01","1841",70.25,35.3822,"Brasília","BRA","Brazil","15.27S","47.50W"
1099171,"05","01","1841",68.8064,34.2986,"Brasília","BRA","Brazil","15.27S","47.50W"
1099172,"06","01","1841",66.4934,34.3796,"Brasília","BRA","Brazil","15.27S","47.50W"
1099173,"07","01","1841",67.1108,34.5956,"Brasília","BRA","Brazil","15.27S","47.50W"
1099174,"08","01","1841",69.4598,34.3166,"Brasília","BRA","Brazil","15.27S","47.50W"
1099175,"09","01","1841",71.1104,34.0718,"Brasília","BRA","Brazil","15.27S","47.50W"
1099176,"10","01","1841",71.7278,34.5344,"Brasília","BRA","Brazil","15.27S","47.50W"
1099177,"11","01","1841",70.286,34.133,"Brasília","BRA","Brazil","15.27S","47.50W"
1099178,"12","01","1841",69.0782,36.0464,NA,"",NA,"15.27S","47.50W"
1099179,"01","01","1842",71.4596,34.8044,"Brasília","BRA","Brazil","15.27S","47.50W"
1099180,"02","01","1842",71.996,34.772,"Brasília","BRA","Brazil","15.27S","47.50W"
1099181,"03","01","1842",73.4792,35.4632,"Brasília","BRA","Brazil","15.27S","47.50W"
1099182,"04","01","1842",71.735,34.8818,"Brasília","BRA","Brazil","15.27S","47.50W"
1099183,"05","01","1842",68.7794,34.3688,"Brasília","BRA","Brazil","15.27S","47.50W"
1099184,"06","01","1842",67.6796,35.7044,"Brasília","BRA","Brazil","15.27S","47.50W"
1099185,"07","01","1842",67.3178,35.4758,"Brasília","BRA","Brazil","15.27S","47.50W"
1099186,"08","01","1842",69.2366,34.3094,"Brasília","BRA","Brazil","15.27S","47.50W"
1099187,"09","01","1842",69.7964,34.9628,"Brasília","BRA","Brazil","15.27S","47.50W"
1099188,"10","01","1842",71.339,34.331,"Brasília","BRA","Brazil","15.27S","47.50W"
1099189,"11","01","1842",70.5236,34.6352,"Brasília","BRA","Brazil","15.27S","47.50W"
1099190,"12","01","1842",71.6018,34.6496,"Brasília","BRA","Brazil","15.27S","47.50W"
1099191,"01","01","1843",73.0904,34.6784,"Brasília","BRA","Brazil","15.27S","47.50W"
1099192,"02","01","1843",74.2244,34.5182,"Brasília","BRA","Brazil","15.27S","47.50W"
1099193,"03","01","1843",71.519,34.4786,"Brasília","BRA","Brazil","15.27S","47.50W"
1099194,"04","01","1843",70.1348,34.4084,"Brasília","BRA","Brazil","15.27S","47.50W"
1099195,"05","01","1843",69.6398,36.2318,"Brasília","BRA","Brazil","15.27S","47.50W"
1099196,"06","01","1843",65.9192,34.4498,"Brasília","BRA","Brazil","15.27S","47.50W"
1099197,"07","01","1843",65.4458,34.8746,"Brasília","BRA","Brazil","15.27S","47.50W"
1099198,"08","01","1843",69.8216,34.9286,"Brasília","BRA","Brazil","15.27S","47.50W"
1099199,"09","01","1843",72.3344,34.3166,"Brasília","BRA","Brazil","15.27S","47.50W"
1099200,"10","01","1843",72.086,34.5902,"Brasília","BRA","Brazil","15.27S","47.50W"
1099201,"11","01","1843",70.8908,34.052,"Brasília","BRA","Brazil","15.27S","47.50W"
1099202,"12","01","1843",72.6008,35.924,"Brasília","BRA","Brazil","15.27S","47.50W"
1099203,"01","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099204,"02","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099205,"03","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099206,"04","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099207,"05","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099208,"06","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099209,"07","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099210,"08","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099211,"09","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099212,"10","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099213,"11","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099214,"12","01","1844",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099215,"01","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099216,"02","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099217,"03","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099218,"04","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099219,"05","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099220,"06","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099221,"07","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099222,"08","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099223,"09","01","1845",NA,NA,NA,"",NA,"15.27S","47.50W"
1099224,"10","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099225,"11","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099226,"12","01","1845",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099227,"01","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099228,"02","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099229,"03","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099230,"04","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099231,"05","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099232,"06","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099233,"07","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099234,"08","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099235,"09","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099236,"10","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099237,"11","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099238,"12","01","1846",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099239,"01","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099240,"02","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099241,"03","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099242,"04","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099243,"05","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099244,"06","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099245,"07","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099246,"08","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099247,"09","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099248,"10","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099249,"11","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099250,"12","01","1847",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099251,"01","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099252,"02","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099253,"03","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099254,"04","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099255,"05","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099256,"06","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099257,"07","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099258,"08","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099259,"09","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099260,"10","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099261,"11","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099262,"12","01","1848",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099263,"01","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099264,"02","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099265,"03","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099266,"04","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099267,"05","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099268,"06","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099269,"07","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099270,"08","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099271,"09","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099272,"10","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099273,"11","01","1849",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099274,"12","01","1849",NA,NA,NA,"",NA,"15.27S","47.50W"
1099275,"01","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099276,"02","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099277,"03","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099278,"04","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099279,"05","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099280,"06","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099281,"07","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099282,"08","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099283,"09","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099284,"10","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099285,"11","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099286,"12","01","1850",NA,NA,"Brasília","BRA","Brazil","15.27S","47.50W"
1099287,"01","01","1851",72.4928,34.0628,"Brasília","BRA","Brazil","15.27S","47.50W"
1099288,"02","01","1851",72.1706,34.1348,"Brasília","BRA","Brazil","15.27S","47.50W"
1099289,"03","01","1851",70.5884,34.2932,"Brasília","BRA","Brazil","15.27S","47.50W"
1099290,"04","01","1851",71.0924,35.9222,"Brasília","BRA","Brazil","15.27S","47.50W"
1099291,"05","01","1851",69.341,33.9332,"Brasília","BRA","Brazil","15.27S","47.50W"
1099292,"06","01","1851",67.0424,34.1276,"Brasília","BRA","Brazil","15.27S","47.50W"
1099293,"07","01","1851",67.919,34.781,"Brasília","BRA","Brazil","15.27S","47.50W"
1099294,"08","01","1851",69.9746,34.43,"Brasília","BRA","Brazil","15.27S","47.50W"
1099295,"09","01","1851",71.8808,34.3454,"Brasília","BRA","Brazil","15.27S","47.50W"
1099296,"10","01","1851",72.8636,35.3354,"Brasília","BRA","Brazil","15.27S","47.50W"
1099297,"11","01","1851",70.6352,34.3454,"Brasília","BRA","Brazil","15.27S","47.50W"
1099298,"12","01","1851",70.358,36.797,"Brasília","BRA","Brazil","15.27S","47.50W"
1099299,"01","01","1852",71.6342,35.8538,"Brasília","BRA","Brazil","15.27S","47.50W"
1099300,"02","01","1852",71.42,34.0322,"Brasília","BRA","Brazil","15.27S","47.50W"
1099301,"03","01","1852",71.4164,36.1202,"Brasília","BRA","Brazil","15.27S","47.50W"
1099302,"04","01","1852",70.4228,34.412,"Brasília","BRA","Brazil","15.27S","47.50W"
1099303,"05","01","1852",70.0394,34.142,"Brasília","BRA","Brazil","15.27S","47.50W"
1099304,"06","01","1852",67.631,34.601,"Brasília","BRA","Brazil","15.27S","47.50W"
1099305,"07","01","1852",67.6994,34.5218,"Brasília","BRA","Brazil","15.27S","47.50W"
1099306,"08","01","1852",69.1628,34.1096,"Brasília","BRA","Brazil","15.27S","47.50W"
1099307,"09","01","1852",72.2516,34.1924,"Brasília","BRA","Brazil","15.27S","47.50W"
1099308,"10","01","1852",72.1112,34.2464,"Brasília","BRA","Brazil","15.27S","47.50W"
1099309,"11","01","1852",71.2832,35.519,"Brasília","BRA","Brazil","15.27S","47.50W"
1099310,"12","01","1852",72.905,35.3264,"Brasília","BRA","Brazil","15.27S","47.50W"
1099311,"01","01","1853",71.5712,34.4966,"Brasília","BRA","Brazil","15.27S","47.50W"
1099312,"02","01","1853",70.7342,34.6262,"Brasília","BRA","Brazil","15.27S","47.50W"
1099313,"03","01","1853",70.133,34.7882,"Brasília","BRA","Brazil","15.27S","47.50W"
1099314,"04","01","1853",71.2328,35.105,"Brasília","BRA","Brazil","15.27S","47.50W"
1099315,"05","01","1853",69.1358,34.025,"Brasília","BRA","Brazil","15.27S","47.50W"
1099316,"06","01","1853",67.3502,34.2536,"Brasília","BRA","Brazil","15.27S","47.50W"
1099317,"07","01","1853",68.1584,34.2104,"Brasília","BRA","Brazil","15.27S","47.50W"
1099318,"08","01","1853",70.9592,34.4516,"Brasília","BRA","Brazil","15.27S","47.50W"
1099319,"09","01","1853",73.6196,34.6676,"Brasília","BRA","Brazil","15.27S","47.50W"
1099320,"10","01","1853",72.698,34.3832,"Brasília","BRA","Brazil","15.27S","47.50W"
1099321,"11","01","1853",71.906,35.8682,"Brasília","BRA","Brazil","15.27S","47.50W"
1099322,"12","01","1853",70.646,34.4048,"Brasília","BRA","Brazil","15.27S","47.50W"
1099323,"01","01","1854",70.0466,34.907,"Brasília","BRA","Brazil","15.27S","47.50W"
1099324,"02","01","1854",71.2814,34.9088,"Brasília","BRA","Brazil","15.27S","47.50W"
1099325,"03","01","1854",70.9592,34.5578,"Brasília","BRA","Brazil","15.27S","47.50W"
1099326,"04","01","1854",71.4362,34.5308,"Brasília","BRA","Brazil","15.27S","47.50W"
1099327,"05","01","1854",69.674,34.0556,"Brasília","BRA","Brazil","15.27S","47.50W"
1099328,"06","01","1854",67.4042,35.0132,"Brasília","BRA","Brazil","15.27S","47.50W"
1099329,"07","01","1854",68.1692,34.5308,"Brasília","BRA","Brazil","15.27S","47.50W"
1099330,"08","01","1854",70.4966,34.4696,"Brasília","BRA","Brazil","15.27S","47.50W"
1099331,"09","01","1854",73.2704,34.565,"Brasília","BRA","Brazil","15.27S","47.50W"
1099332,"10","01","1854",74.84,34.43,"Brasília","BRA","Brazil","15.27S","47.50W"
1099333,"11","01","1854",71.8106,34.2968,"Brasília","BRA","Brazil","15.27S","47.50W"
1099334,"12","01","1854",71.3138,35.7008,"Brasília","BRA","Brazil","15.27S","47.50W"
1099335,"01","01","1855",72.9878,35.3048,"Brasília","BRA","Brazil","15.27S","47.50W"
1099336,"02","01","1855",72.6026,34.5902,"Brasília","BRA","Brazil","15.27S","47.50W"
1099337,"03","01","1855",72.392,34.3526,"Brasília","BRA","Brazil","15.27S","47.50W"
1099338,"04","01","1855",72.0554,34.655,"Brasília","BRA","Brazil","15.27S","47.50W"
1099339,"05","01","1855",69.9638,34.4426,"Brasília","BRA","Brazil","15.27S","47.50W"
1099340,"06","01","1855",68.0864,35.4488,"Brasília","BRA","Brazil","15.27S","47.50W"
1099341,"07","01","1855",67.2314,34.4948,"Brasília","BRA","Brazil","15.27S","47.50W"
1099342,"08","01","1855",70.6136,34.3562,"Brasília","BRA","Brazil","15.27S","47.50W"
1099343,"09","01","1855",72.2462,33.9602,"Brasília","BRA","Brazil","15.27S","47.50W"
1099344,"10","01","1855",72.887,35.1554,"Brasília","BRA","Brazil","15.27S","47.50W"
1099345,"11","01","1855",71.3408,34.2608,"Brasília","BRA","Brazil","15.27S","47.50W"
1099346,"12","01","1855",68.7506,35.4092,"Brasília","BRA","Brazil","15.27S","47.50W"
1099347,"01","01","1856",70.6532,34.9322,"Brasília","BRA","Brazil","15.27S","47.50W"
1099348,"02","01","1856",70.0196,34.6154,"Brasília","BRA","Brazil","15.27S","47.50W"
1099349,"03","01","1856",70.0916,34.4228,"Brasília","BRA","Brazil","15.27S","47.50W"
1099350,"04","01","1856",70.9736,34.1618,"Brasília","BRA","Brazil","15.27S","47.50W"
1099351,"05","01","1856",68.8424,34.5326,"Brasília","BRA","Brazil","15.27S","47.50W"
1099352,"06","01","1856",66.9902,35.1482,"Brasília","BRA","Brazil","15.27S","47.50W"
1099353,"07","01","1856",66.0164,34.673,NA,"",NA,"15.27S","47.50W"
1099354,"08","01","1856",68.8226,34.2968,"Brasília","BRA","Brazil","15.27S","47.50W"
1099355,"09","01","1856",71.0492,34.3508,"Brasília","BRA","Brazil","15.27S","47.50W"
1099356,"10","01","1856",70.8188,34.3202,"Brasília","BRA","Brazil","15.27S","47.50W"
1099357,"11","01","1856",70.5326,34.2428,"Brasília","BRA","Brazil","15.27S","47.50W"
1099358,"12","01","1856",69.7136,35.2238,"Brasília","BRA","Brazil","15.27S","47.50W"
1099359,"01","01","1857",70.7144,34.5254,"Brasília","BRA","Brazil","15.27S","47.50W"
1099360,"02","01","1857",71.2112,34.8062,"Brasília","BRA","Brazil","15.27S","47.50W"
1099361,"03","01","1857",70.7162,34.3328,"Brasília","BRA","Brazil","15.27S","47.50W"
1099362,"04","01","1857",68.1998,34.1384,"Brasília","BRA","Brazil","15.27S","47.50W"
1099363,"05","01","1857",67.8002,34.1186,"Brasília","BRA","Brazil","15.27S","47.50W"
1099364,"06","01","1857",66.4142,34.2122,"Brasília","BRA","Brazil","15.27S","47.50W"
1099365,"07","01","1857",67.4312,34.4282,"Brasília","BRA","Brazil","15.27S","47.50W"
1099366,"08","01","1857",68.9882,34.088,NA,"",NA,"15.27S","47.50W"
1099367,"09","01","1857",71.7188,34.0664,"Brasília","BRA","Brazil","15.27S","47.50W"
1099368,"10","01","1857",72.2894,34.8656,"Brasília","BRA","Brazil","15.27S","47.50W"
1099369,"11","01","1857",72.1904,35.15,"Brasília","BRA","Brazil","15.27S","47.50W"
1099370,"12","01","1857",71.753,34.5128,"Brasília","BRA","Brazil","15.27S","47.50W"
1099371,"01","01","1858",71.3174,35.7242,"Brasília","BRA","Brazil","15.27S","47.50W"
1099372,"02","01","1858",71.2094,33.9044,"Brasília","BRA","Brazil","15.27S","47.50W"
1099373,"03","01","1858",71.3534,34.2986,"Brasília","BRA","Brazil","15.27S","47.50W"
1099374,"04","01","1858",70.061,36.1094,"Brasília","BRA","Brazil","15.27S","47.50W"
1099375,"05","01","1858",69.6074,34.4534,"Brasília","BRA","Brazil","15.27S","47.50W"
1099376,"06","01","1858",65.8418,34.8152,"Brasília","BRA","Brazil","15.27S","47.50W"
1099377,"07","01","1858",65.5178,34.2608,"Brasília","BRA","Brazil","15.27S","47.50W"
1099378,"08","01","1858",68.2574,34.9826,"Brasília","BRA","Brazil","15.27S","47.50W"
1099379,"09","01","1858",69.449,37.4684,"Brasília","BRA","Brazil","15.27S","47.50W"
1099380,"10","01","1858",70.6298,35.3318,"Brasília","BRA","Brazil","15.27S","47.50W"
1099381,"11","01","1858",70.5866,35.1464,"Brasília","BRA","Brazil","15.27S","47.50W"
1099382,"12","01","1858",67.8668,34.862,"Brasília","BRA","Brazil","15.27S","47.50W"
1099383,"01","01","1859",69.9998,34.9538,"Brasília","BRA","Brazil","15.27S","47.50W"
1099384,"02","01","1859",70.7486,34.772,"Brasília","BRA","Brazil","15.27S","47.50W"
1099385,"03","01","1859",72.743,34.3346,"Brasília","BRA","Brazil","15.27S","47.50W"
1099386,"04","01","1859",72.995,34.6784,"Brasília","BRA","Brazil","15.27S","47.50W"
